,CASE_ID,Activity,Resource,StartTimestamp,Amount,CompleteTimestamp,Duration,StartDate,CompleteDate,weight
57075,7469,W-Afhandelen leads-START,10912.0,2012-01-31 01:06:40,19000,2012-01-31 01:08:50,3,2012-01-31,2012-01-31,7
57076,7469,W-Completeren aanvraag-START,11201.0,2012-01-31 01:25:44,19000,2012-01-31 01:26:06,1,2012-01-31,2012-01-31,7
57077,7469,W-Completeren aanvraag-START,11119.0,2012-01-31 04:15:16,19000,2012-01-31 04:17:35,3,2012-01-31,2012-01-31,7
57078,7469,W-Completeren aanvraag-START,10909.0,2012-01-31 22:30:27,19000,2012-01-31 22:31:17,1,2012-01-31,2012-01-31,7
57079,7469,W-Completeren aanvraag-START,10982.0,2012-02-01 02:43:05,19000,2012-02-01 02:43:43,1,2012-02-01,2012-02-01,7
57080,7469,W-Completeren aanvraag-START,11179.0,2012-02-01 20:08:28,19000,2012-02-01 20:10:41,3,2012-02-01,2012-02-01,7
57081,7469,W-Completeren aanvraag-START,10881.0,2012-02-02 04:18:10,19000,2012-02-02 04:18:51,1,2012-02-02,2012-02-02,7
57084,7469,W-Nabellen offertes-START,11201.0,2012-02-11 02:41:16,19000,2012-02-11 02:57:48,17,2012-02-11,2012-02-11,7
57085,7469,W-Nabellen offertes-START,11203.0,2012-02-15 02:46:34,19000,2012-02-15 02:48:22,2,2012-02-15,2012-02-15,7
57086,7469,W-Nabellen offertes-START,11119.0,2012-02-18 03:32:29,19000,2012-02-18 03:33:59,2,2012-02-18,2012-02-18,7
57087,7469,W-Nabellen offertes-START,11299.0,2012-02-22 23:27:27,19000,2012-02-22 23:29:57,3,2012-02-22,2012-02-22,7
57088,7469,W-Nabellen offertes-START,11309.0,2012-02-24 00:24:39,19000,2012-02-24 00:30:17,6,2012-02-24,2012-02-24,7
57089,7469,W-Nabellen offertes-START,11181.0,2012-02-24 20:41:20,19000,2012-02-24 20:44:09,3,2012-02-24,2012-02-24,7
57090,7469,W-Nabellen offertes-START,11181.0,2012-02-24 20:44:19,19000,2012-02-24 20:45:37,2,2012-02-24,2012-02-24,7
57091,7469,W-Nabellen offertes-START,10982.0,2012-03-03 23:58:04,19000,2012-03-03 23:59:52,2,2012-03-03,2012-03-03,7
57092,7469,W-Nabellen offertes-START,10899.0,2012-03-05 19:23:22,19000,2012-03-05 19:23:48,1,2012-03-05,2012-03-05,7
57093,7469,W-Valideren aanvraag-START,10609.0,2012-03-06 21:46:17,19000,2012-03-06 22:16:14,30,2012-03-06,2012-03-06,7
57467,7520,W-Completeren aanvraag-START,10909.0,2012-01-31 20:04:09,50000,2012-01-31 20:17:06,13,2012-01-31,2012-01-31,10
57468,7520,W-Completeren aanvraag-START,10909.0,2012-01-31 20:17:13,50000,2012-01-31 20:23:01,6,2012-01-31,2012-01-31,10
57469,7520,W-Nabellen offertes-START,11179.0,2012-02-08 19:29:51,50000,2012-02-08 19:30:00,1,2012-02-08,2012-02-08,10
57470,7520,W-Nabellen offertes-START,10881.0,2012-02-09 04:27:23,50000,2012-02-09 04:29:31,3,2012-02-09,2012-02-09,10
