,CASE_ID,Activity,Resource,StartTimestamp,Amount,CompleteTimestamp,Duration,StartDate,CompleteDate,weight
48441,6334,W-Completeren aanvraag-START,11180.0,2012-01-13 04:39:58,10000,2012-01-13 04:52:05,13,2012-01-13,2012-01-13,4
48442,6334,W-Nabellen offertes-START,11180.0,2012-01-13 04:52:17,10000,2012-01-13 04:52:41,1,2012-01-13,2012-01-13,4
48443,6334,W-Nabellen offertes-START,11180.0,2012-01-13 04:52:49,10000,2012-01-13 04:53:37,1,2012-01-13,2012-01-13,4
48444,6334,W-Nabellen offertes-START,11201.0,2012-01-20 02:56:00,10000,2012-01-20 02:58:07,3,2012-01-20,2012-01-20,4
48445,6334,W-Nabellen offertes-START,11201.0,2012-01-20 02:58:30,10000,2012-01-20 03:00:28,2,2012-01-20,2012-01-20,4
48446,6334,W-Nabellen offertes-START,11002.0,2012-01-27 04:25:07,10000,2012-01-27 04:36:23,12,2012-01-27,2012-01-27,4
48447,6334,W-Nabellen offertes-START,11000.0,2012-02-03 20:07:09,10000,2012-02-03 20:17:55,11,2012-02-03,2012-02-03,4
48448,6334,W-Nabellen offertes-START,10881.0,2012-02-03 20:34:39,10000,2012-02-03 20:35:43,2,2012-02-03,2012-02-03,4
48449,6334,W-Nabellen offertes-START,11203.0,2012-02-13 17:27:10,10000,2012-02-13 17:29:22,3,2012-02-13,2012-02-13,4
48450,6334,W-Nabellen offertes-START,10913.0,2012-02-17 03:51:39,10000,2012-02-17 03:53:43,3,2012-02-17,2012-02-17,4
48451,6334,W-Nabellen offertes-START,10889.0,2012-02-18 23:06:09,10000,2012-02-18 23:09:29,4,2012-02-18,2012-02-18,4
48452,6334,W-Nabellen offertes-START,11203.0,2012-02-23 19:12:41,10000,2012-02-23 19:13:09,1,2012-02-23,2012-02-23,4
48453,6334,W-Nabellen offertes-START,10881.0,2012-02-24 04:52:01,10000,2012-02-24 04:54:49,3,2012-02-24,2012-02-24,4
48454,6334,W-Nabellen offertes-START,10982.0,2012-03-03 18:29:27,10000,2012-03-03 18:29:48,1,2012-03-03,2012-03-03,4
48455,6334,W-Nabellen offertes-START,10789.0,2012-03-09 19:06:14,10000,2012-03-09 19:06:39,1,2012-03-09,2012-03-09,4
52066,6833,W-Completeren aanvraag-START,10863.0,2012-01-20 04:26:46,8000,2012-01-20 04:35:47,10,2012-01-20,2012-01-20,4
52067,6833,W-Nabellen offertes-START,10863.0,2012-01-20 04:36:51,8000,2012-01-20 04:38:48,2,2012-01-20,2012-01-20,4
52068,6833,W-Nabellen offertes-START,11122.0,2012-01-27 04:24:17,8000,2012-01-27 04:26:28,3,2012-01-27,2012-01-27,4
52069,6833,W-Nabellen offertes-START,11203.0,2012-02-06 21:39:24,8000,2012-02-06 21:45:35,7,2012-02-06,2012-02-06,4
52070,6833,W-Nabellen offertes-START,11203.0,2012-02-06 21:47:09,8000,2012-02-06 21:47:39,1,2012-02-06,2012-02-06,4
52071,6833,W-Nabellen offertes-START,10913.0,2012-02-11 23:22:06,8000,2012-02-11 23:23:53,2,2012-02-11,2012-02-11,4
52072,6833,W-Nabellen offertes-START,11119.0,2012-02-18 03:38:31,8000,2012-02-18 03:41:29,3,2012-02-18,2012-02-18,4
52073,6833,W-Nabellen offertes-START,11119.0,2012-02-18 03:41:42,8000,2012-02-18 03:43:48,3,2012-02-18,2012-02-18,4
52074,6833,W-Nabellen offertes-START,11300.0,2012-02-25 00:34:26,8000,2012-02-25 00:37:49,4,2012-02-25,2012-02-25,4
52075,6833,W-Nabellen offertes-START,10913.0,2012-03-03 04:12:34,8000,2012-03-03 04:15:09,3,2012-03-03,2012-03-03,4
52076,6833,W-Nabellen offertes-START,10899.0,2012-03-09 18:10:17,8000,2012-03-09 18:10:34,1,2012-03-09,2012-03-09,4
57852,7569,W-Completeren aanvraag-START,11000.0,2012-02-01 19:34:26,5000,2012-02-01 19:39:37,6,2012-02-01,2012-02-01,1
57853,7569,W-Completeren aanvraag-START,11179.0,2012-02-01 23:31:04,5000,2012-02-01 23:32:16,2,2012-02-01,2012-02-01,1
57854,7569,W-Completeren aanvraag-START,11119.0,2012-02-02 03:38:43,5000,2012-02-02 03:39:35,1,2012-02-02,2012-02-02,1
57855,7569,W-Completeren aanvraag-START,11119.0,2012-02-03 01:15:54,5000,2012-02-03 01:16:50,1,2012-02-03,2012-02-03,1
57856,7569,W-Completeren aanvraag-START,10913.0,2012-02-04 22:49:23,5000,2012-02-04 22:52:22,3,2012-02-04,2012-02-04,1
57857,7569,W-Completeren aanvraag-START,11181.0,2012-02-07 01:48:59,5000,2012-02-07 01:53:50,5,2012-02-07,2012-02-07,1
57858,7569,W-Completeren aanvraag-START,10933.0,2012-02-07 04:45:33,5000,2012-02-07 04:45:54,1,2012-02-07,2012-02-07,1
57859,7569,W-Completeren aanvraag-START,11203.0,2012-02-07 19:57:54,5000,2012-02-07 20:08:35,11,2012-02-07,2012-02-07,1
57860,7569,W-Completeren aanvraag-START,11203.0,2012-02-07 20:09:52,5000,2012-02-07 20:12:28,3,2012-02-07,2012-02-07,1
57861,7569,W-Nabellen offertes-START,11203.0,2012-02-15 04:23:48,5000,2012-02-15 04:25:31,2,2012-02-15,2012-02-15,1
57862,7569,W-Nabellen offertes-START,11119.0,2012-02-17 03:34:11,5000,2012-02-17 03:40:10,6,2012-02-17,2012-02-17,1
57863,7569,W-Nabellen offertes-START,11203.0,2012-02-19 00:28:04,5000,2012-02-19 00:30:18,3,2012-02-19,2012-02-19,1
57864,7569,W-Nabellen offertes-START,10881.0,2012-02-23 01:45:20,5000,2012-02-23 01:46:26,2,2012-02-23,2012-02-23,1
57865,7569,W-Nabellen offertes-START,10933.0,2012-02-24 04:31:36,5000,2012-02-24 04:32:31,1,2012-02-24,2012-02-24,1
57866,7569,W-Nabellen offertes-START,11201.0,2012-02-24 21:34:56,5000,2012-02-24 21:47:03,13,2012-02-24,2012-02-24,1
57867,7569,W-Nabellen offertes-START,11009.0,2012-02-28 23:56:32,5000,2012-02-29 00:00:28,4,2012-02-28,2012-02-29,1
57868,7569,W-Nabellen offertes-START,11299.0,2012-03-09 01:20:37,5000,2012-03-09 01:21:40,2,2012-03-09,2012-03-09,1
60343,7856,W-Completeren aanvraag-START,11179.0,2012-02-06 18:59:22,15000,2012-02-06 19:03:06,4,2012-02-06,2012-02-06,6
60344,7856,W-Completeren aanvraag-START,11201.0,2012-02-13 21:13:04,15000,2012-02-13 21:14:09,2,2012-02-13,2012-02-13,6
60345,7856,W-Completeren aanvraag-START,11003.0,2012-02-15 02:02:14,15000,2012-02-15 02:02:19,1,2012-02-15,2012-02-15,6
60346,7856,W-Completeren aanvraag-START,11169.0,2012-02-17 18:27:56,15000,2012-02-17 18:36:32,9,2012-02-17,2012-02-17,6
60347,7856,W-Nabellen offertes-START,11181.0,2012-02-24 18:10:24,15000,2012-02-24 18:13:03,3,2012-02-24,2012-02-24,6
